id,latitude,longitude
35202153,43.7344287986,-79.4418058774
35204524,43.6813171297,-79.4384091881
35201351,43.6463868063,-79.4462931447
35201410,43.6464292425,-79.4347980209
35210783,43.5969993556,-79.6091878302
35201872,43.7495206988,-79.5608911281
35202591,43.7827290475,-79.4522052986
35210104,43.7200190106,-79.6983899403
35204117,43.7902287682,-79.4501566874
35204477,43.721663078,-79.6195276166
35200919,43.6560360854,-79.4196172064
35211099,43.7241474924,-79.6505803079
35203142,43.642586306,-79.4965792668
35201111,43.6789850438,-79.4307042917
35202392,43.7322741429,-79.4213492534
35202084,43.7247914734,-79.5072763541
35201149,43.6734212535,-79.4423741131
35210322,43.6255494412,-79.6177392596
35201728,43.675497963,-79.5655234039
35211723,43.6344733232,-79.7168376323
35210996,43.6403360585,-79.598889678
35211456,43.571141198,-79.5982220935
35210958,43.5841656062,-79.5540685955
35201703,43.6590086823,-79.538606864
35202017,43.7615715887,-79.5034228171
35202515,43.791803771,-79.4328645524
35201570,43.5944895751,-79.5244919935
35201667,43.6212548617,-79.5208819626
35204256,43.7533367905,-79.4193250219
35204423,43.708684813,-79.5082956627
35212074,43.5936817824,-79.6640771064
35201486,43.6473487463,-79.4737411223
35212075,43.590850958,-79.660302767
35211035,43.6087378275,-79.6620278098
35203154,43.6519383743,-79.4864967894
35203039,43.7525194108,-79.6015269083
35201520,43.6233720018,-79.5099761408
35210106,43.7163199981,-79.6946789037
35201889,43.7577180634,-79.5639461975
35202090,43.7186832633,-79.5136244869
35201893,43.7477590713,-79.5474559742
35210248,43.6021496554,-79.7136704396
35211082,43.718324494,-79.6452889656
35201375,43.6617928466,-79.4683511333
35190261,43.8080618386,-79.5135635451
35201567,43.5972078481,-79.5295037676
35210319,43.6151204026,-79.6240820163
35210964,43.6127635997,-79.5728283291
35211557,43.7259431625,-79.6984894336
35204065,43.6940239786,-79.5548196304
35210272,43.6006997812,-79.6701777902
35203051,43.7346178077,-79.5923193705
35201267,43.6665914687,-79.5025566072
35204513,43.6871573882,-79.432820336
35201332,43.6381754769,-79.4398638216
35201507,43.6453762048,-79.5125743241
35211032,43.6105146707,-79.6539156201
35202161,43.7347206939,-79.4618877493
35190291,43.8209627338,-79.457145928
35201129,43.6880229922,-79.4503162675
35202310,43.6999459443,-79.4377699261
35201144,43.6762948551,-79.4465587881
35201805,43.6859069286,-79.5463383163
35201585,43.5983288058,-79.5493996944
35200962,43.6660190756,-79.4518390536
35204379,43.7306029661,-79.5578335467
35201460,43.6351357804,-79.4323043829
35201349,43.6458877061,-79.4416770404
35210615,43.578799533,-79.7175796989
35202030,43.7439783412,-79.4947444301
35202985,43.6819853425,-79.5201381365
35204094,43.6739260426,-79.4915019162
35201737,43.6520612945,-79.5622716173
35210613,43.5834058116,-79.7204388678
35201158,43.6738290702,-79.4511673471
35210305,43.5991590852,-79.616751847
35200966,43.6639380098,-79.4434940129
35203846,43.660202042,-79.4448604365
35202323,43.7172112138,-79.4243259417
35210349,43.6014368773,-79.5667834986
35201210,43.6938440544,-79.471440229
35201499,43.6554693287,-79.5097840892
35190336,43.7974184196,-79.4398628589
35211061,43.7174674557,-79.6386243845
35204374,43.7399599373,-79.5537726635
35201692,43.6564187791,-79.5246315646
35201701,43.6644654988,-79.5354513903
35202290,43.7062558539,-79.4665305269
35201312,43.6455561436,-79.4637676982
35202567,43.7591680089,-79.4480058349
35204670,43.6474196813,-79.5221810507
35201986,43.7399555068,-79.502794289
35190346,43.800207085,-79.4619957319
35204525,43.6807997437,-79.4371753076
35204701,43.5938885584,-79.5151163816
35201951,43.7130842371,-79.4943261745
35211088,43.7147125752,-79.6483122812
35202997,43.6834350624,-79.5304441951
35204413,43.6993564237,-79.5173804072
35210676,43.5895175095,-79.6985561404
35204638,43.6617768348,-79.4823950991
35204421,43.7032352083,-79.512932879
35202019,43.7597795191,-79.5089840126
35210956,43.5797337969,-79.558689093
35210984,43.6287275962,-79.5911300115
35203844,43.6597067178,-79.4421667884
35190228,43.7983629303,-79.5799781679
35201292,43.6594685967,-79.4757222812
35202145,43.7314239949,-79.4368360991
35201852,43.7312561389,-79.5832768195
35201194,43.6846923439,-79.4647405679
35201859,43.7403077138,-79.5735037337
35210759,43.5689231565,-79.5943811755
35201514,43.6371500465,-79.5088891648
35211093,43.7177314971,-79.6505865523
35190305,43.8131922215,-79.4327914975
35201228,43.692893614,-79.5033065065
35202266,43.7062571172,-79.4255580442
35202154,43.7370434538,-79.4451078447
35211001,43.6298525973,-79.6093826146
35204439,43.6947319213,-79.4978225454
35201648,43.6434930405,-79.5519694332
35190307,43.8220291936,-79.4475262779
35201738,43.6514326516,-79.5578208101
35202004,43.7563013766,-79.4963413538
35210113,43.7084010059,-79.7029070039
35201787,43.6909565497,-79.5652643259
35210122,43.7180083803,-79.7021218449
35200960,43.6635342351,-79.4534114357
35212101,43.620122884,-79.6630536574
35201621,43.6404961741,-79.5841602278
35190240,43.8110706789,-79.5571623822
35212007,43.5882624552,-79.6320518235
35201825,43.7267573275,-79.5550626433
35202513,43.786704092,-79.4276346106
35203147,43.6502431852,-79.4888688555
35210776,43.5844867476,-79.6016349614
35202016,43.7653964069,-79.5074948103
35202230,43.6920667552,-79.4380161712
35202080,43.7265725413,-79.5113785376
35202282,43.7134398997,-79.4442714854
35210263,43.6089182096,-79.6856996739
35210307,43.603757636,-79.6162824513
35211077,43.7227042511,-79.6454210934
35190370,43.8019121221,-79.4249775901
35201493,43.6556211975,-79.4921812014
35202583,43.7784466234,-79.4291535307
35211034,43.6067743147,-79.6570953193
35201502,43.65419968,-79.5186763195
35201880,43.7555048385,-79.5795002393
35204119,43.7707455882,-79.4535638648
35210981,43.6235398293,-79.5925427857
35201573,43.5905578116,-79.5308693755
35210912,43.5975301463,-79.6664501196
35200942,43.6509042882,-79.4350187293
35201176,43.6789750817,-79.4622960476
35202158,43.7448961826,-79.4501790766
35202126,43.7316160304,-79.4263669758
35201589,43.6057029436,-79.5432625291
35210851,43.5867217176,-79.6235094259
35201477,43.6457488657,-79.4775000389
35190267,43.7926052155,-79.474410681
35211098,43.724002903,-79.6512999179
35201388,43.6812709302,-79.4841343922
35203086,43.7332756962,-79.6139240331
35211112,43.7245406974,-79.628537608
35201695,43.6642551474,-79.5200103167
35203031,43.754304251,-79.5954718115
35210908,43.5905206163,-79.6621774832
35204458,43.7060016656,-79.4822476068
35201222,43.6991907499,-79.4922830651
35191018,43.8093716193,-79.4216375056
35203056,43.7421977,-79.5868163798
35201019,43.6606344088,-79.4231529249
35210359,43.5797594016,-79.5821544359
35210855,43.5956405708,-79.6198969567
35203987,43.6724867691,-79.4243754388
35210347,43.5976086744,-79.5719852919
35204447,43.6871600121,-79.4927473214
35201241,43.6804636094,-79.4952577023
35210662,43.5772973975,-79.690944358
35201013,43.6658786023,-79.4305074588
35190254,43.7785930727,-79.5532817088
35211817,43.6028954344,-79.6888157849
35204538,43.6873674915,-79.4272112928
35190344,43.7998331306,-79.4567561832
35201641,43.6420469416,-79.563669498
35201950,43.712567112,-79.5002062632
35204098,43.6394639015,-79.5814053618
35211485,43.5864582215,-79.7097607966
35201250,43.6720958081,-79.4831806972
35211104,43.7319492112,-79.6368210736
35204393,43.7167561754,-79.4849374945
35201463,43.6356094119,-79.4360891573
35210278,43.6006987559,-79.6583257484
35190328,43.8037341426,-79.4338141792
35202185,43.7165617655,-79.4791251216
35203144,43.6393162737,-79.492270488
35211887,43.7788299514,-79.6580951047
35204402,43.7057746118,-79.5002814242
35201363,43.6588213436,-79.4544054793
35202101,43.7640462533,-79.460542677
35204532,43.6851813021,-79.4224124024
35201319,43.6445621599,-79.4538979433
35201752,43.6558759212,-79.5800760989
35201580,43.5887970843,-79.5417861191
35202305,43.7068709582,-79.4312284312
35202982,43.6872321925,-79.5202857887
35210780,43.5932474995,-79.6032874304
35211416,43.6111818918,-79.6315317694
35191044,43.804174639,-79.4234653289
35202529,43.7892533617,-79.4481218057
35202262,43.702250997,-79.4241666975
35202307,43.7059048984,-79.4284850519
35202235,43.6936309407,-79.4457812718
35203981,43.6790195825,-79.4804846728
35190226,43.798099077,-79.5762570674
35201359,43.6546002105,-79.4526471429
35202110,43.7503424477,-79.4559272092
35202511,43.7911668309,-79.4221504598
35204546,43.6893622969,-79.4390037141
35201558,43.5973657834,-79.5021236699
35203167,43.6354180686,-79.4269581418
35210327,43.6190858818,-79.6106351315
35201984,43.7418264594,-79.504406424
35201377,43.6645743975,-79.4655945477
35210315,43.6142199582,-79.6210231184
35201173,43.6755403211,-79.4596708842
35210653,43.5777768558,-79.6743903644
35200943,43.6528115767,-79.435777522
35211413,43.6044334673,-79.6519454897
35202890,43.6952003424,-79.4258028455
35204093,43.700047505,-79.4892992914
35190366,43.7961437708,-79.4354001198
35204448,43.6881924523,-79.4901703716
35201819,43.7140514699,-79.5499188749
35201357,43.6520995992,-79.4497065653
35210324,43.6250182349,-79.6117399663
35203098,43.7241075208,-79.58072389
35191006,43.7898908605,-79.6165982687
35211925,43.6013227519,-79.7064310044
35201791,43.6960767889,-79.5644337547
35202257,43.698454836,-79.4289955002
35210665,43.5866169563,-79.6938273325
35204517,43.6837463302,-79.438973993
35202210,43.6975337898,-79.4707574231
35204434,43.690904404,-79.541348647
35202047,43.763576507,-79.5174220348
35204642,43.6631476304,-79.4945469817
35201579,43.5910480676,-79.5421806949
35201578,43.5894551608,-79.5384764622
35202128,43.7276978188,-79.4274090929
35204494,43.7011287468,-79.4500630245
35211102,43.733830774,-79.6423261444
35201522,43.6246196202,-79.5036400183
35210302,43.6023322555,-79.6242812181
35190221,43.799748977,-79.5624917975
35210252,43.6107664257,-79.7043708144
35201337,43.6389065001,-79.438049692
35210951,43.5774865703,-79.5609506332
35203034,43.7492822703,-79.5963083181
35210300,43.6055198502,-79.6246913637
35204269,43.6966560549,-79.5542667344
35203134,43.6344106425,-79.4910258485
35204519,43.6857720757,-79.4416506084
35211121,43.7394241414,-79.7159275356
35202417,43.761446362,-79.422153981
35201650,43.6426840178,-79.5475750018
35202241,43.6955307232,-79.4483611107
35190276,43.8036790848,-79.4655871317
35190212,43.7871523635,-79.57847576
35201761,43.6586875268,-79.584710018
35201756,43.6647974079,-79.5756327229
35202189,43.7105287255,-79.476589378
35211033,43.609777189,-79.6607451627
35202024,43.7551311685,-79.5065429694
35211691,43.7740614256,-79.6734387431
35204396,43.7119738806,-79.4847625038
35201892,43.7493822738,-79.5503287541
35190825,43.8183357027,-79.5634677358
35210277,43.601862632,-79.6602376359
35211021,43.6141066363,-79.6420752938
35201480,43.6496478468,-79.4783380504
35201165,43.6661418489,-79.456310783
35201243,43.6783392155,-79.4918685556
35211017,43.6166035317,-79.6390893816
35201263,43.6793954727,-79.4986485899
35204446,43.6894226129,-79.4928313964
35201569,43.5938482853,-79.5276536519
35190252,43.7954180792,-79.5502442294
35202289,43.7059545214,-79.4631291477
35204678,43.6211643121,-79.495309108
35210691,43.5792626445,-79.6528485748
35190345,43.8004742709,-79.4603347224
35201723,43.6795944776,-79.5634708296
35201008,43.6618313775,-79.4341614362
35201965,43.7295027736,-79.5037961942
35202117,43.7452204019,-79.4387876867
35200958,43.6626852495,-79.4550526329
35204512,43.6901427433,-79.432045619
35201372,43.6596832567,-79.4634562145
35203057,43.7457143263,-79.5940925209
35201571,43.5923806556,-79.5221494599
35210847,43.5831285642,-79.632097422
35202891,43.6926981352,-79.4245290249
35210889,43.58209566,-79.6544881644
35203033,43.7494773779,-79.5937011926
35203139,43.6371454195,-79.5004396894
35190359,43.8001438531,-79.4709953344
35201817,43.7044459095,-79.5555294511
35190230,43.796863263,-79.584425641
35201347,43.6447101241,-79.4389308204
35204400,43.7103398603,-79.4949125635
35201868,43.7445667894,-79.5567720029
35210778,43.5888386094,-79.5982149634
35204660,43.6419764182,-79.4338409414
35201419,43.6484681485,-79.4285785721
35201987,43.7378323866,-79.4986520203
35201822,43.7192801802,-79.5542878274
35201114,43.6786632227,-79.4376240285
35190286,43.8161983696,-79.463296202
35202284,43.7119823775,-79.451630494
35210815,43.5821798875,-79.6174126889
35190304,43.8104790286,-79.436931597
35201110,43.6798151483,-79.4286604665
35201726,43.6788759738,-79.56716752
35210998,43.6331113691,-79.6038472189
35210849,43.5843529832,-79.6279926382
35200979,43.6767544211,-79.426171588
35210846,43.5800298445,-79.6302628194
35210329,43.6140306003,-79.6149700884
35212115,43.6013654617,-79.6822768177
35211946,43.6058899351,-79.6454805537
35201969,43.7380864344,-79.5044250918
35201161,43.6706664051,-79.4546117232
35210133,43.7087490938,-79.7180294534
35211039,43.6068978734,-79.6656981614
35201249,43.6708711606,-79.4900192133
35203004,43.6754297771,-79.5403168992
35201874,43.7497900883,-79.5647780097
35204062,43.7267724232,-79.5451586149
35204432,43.6987837844,-79.5466658705
35190302,43.806266518,-79.438257715
35211014,43.6328244924,-79.5971409568
35210294,43.6034932797,-79.6372924722
35204110,43.7395021265,-79.5168240765
35211096,43.718343648,-79.6598582415
35204412,43.6994039325,-79.5103091424
35204691,43.617065465,-79.4775320743
35210332,43.6096467397,-79.6046613296
35211467,43.7205592743,-79.6367846509
35201076,43.6779062744,-79.422525204
35211447,43.5751595911,-79.613061266
35201316,43.6495459478,-79.4515484755
35204005,43.6416632762,-79.4771321713
35204521,43.6828168307,-79.4425977666
35191007,43.7872697951,-79.6184546663
35201109,43.6789623898,-79.4260207779
35210952,43.5783634131,-79.5657413927
35201962,43.7246931416,-79.4988322839
35202303,43.7125970648,-79.4380509692
35202242,43.6940142415,-79.448448715
35203133,43.6359850229,-79.4918687409
35201140,43.6806658325,-79.4455216896
35201666,43.6338258495,-79.5170073742
35202311,43.701466444,-79.4401055817
35204013,43.6558502942,-79.4637789242
35201820,43.7148967376,-79.5456511733
35190187,43.8089457031,-79.6026269629
35191098,43.7922560883,-79.5605132737
35203043,43.756602655,-79.601652136
35211023,43.6150574853,-79.646692123
35202270,43.7091790309,-79.4295669869
35200950,43.6547760012,-79.4411549687
35201478,43.6471033,-79.4757038193
35201636,43.6405723707,-79.5691672496
35204673,43.6477072873,-79.532061527
35202078,43.7290408949,-79.5137026299
35201693,43.6610571145,-79.5270500156
35201314,43.6491949583,-79.4556320893
35210961,43.5752194824,-79.5694223185
35202170,43.7334849097,-79.4878943149
35201376,43.6624971658,-79.4649615325
35204038,43.7071576468,-79.4677574464
35202169,43.7321282849,-79.4852347711
35201196,43.6821890956,-79.464180899
35202972,43.6979811492,-79.5311234796
35204410,43.6971694633,-79.5143473416
35201448,43.6450366354,-79.4191605198
35203036,43.745227886,-79.5990362855
35201759,43.6645621217,-79.5824603294
35202550,43.7750559194,-79.4410890537
35204700,43.6006974707,-79.5113531924
35210797,43.5849804798,-79.5891501059
35204452,43.6831788945,-79.4915736016
35201523,43.6282321259,-79.5032690191
35200934,43.6485970906,-79.4321718558
35204440,43.7019227459,-79.496433531
35211702,43.6432451813,-79.6916190643
35211415,43.6235743569,-79.6057955895
35200939,43.6491559162,-79.4399749726
35204319,43.7710202709,-79.4245066519
35191267,43.7983612026,-79.6177575635
35201256,43.6703854484,-79.4973925569
35201163,43.6681521196,-79.4550661803
35211525,43.5892085049,-79.6898354592
35202131,43.7234163338,-79.4328015116
35212116,43.7178826586,-79.6291624227
35202294,43.7100605792,-79.4617693583
35201553,43.5986458822,-79.5096025809
35211491,43.6382932149,-79.5904222942
35201661,43.6354526263,-79.5541280149
35203058,43.7473464659,-79.5915301093
35211454,43.7222243632,-79.7167663996
35201132,43.6856318432,-79.4479024737
35210270,43.5985771003,-79.6740028991
35204191,43.6395492997,-79.4713628945
35204111,43.7231261127,-79.5131001251
35201804,43.6847554939,-79.5504542733
35211074,43.7284316672,-79.6470254125
35201519,43.6245900568,-79.5179775872
35201674,43.6018948305,-79.5212052815
35201500,43.6533338674,-79.5125570094
35191337,43.8272315283,-79.5764009922
35201847,43.7327987155,-79.5723190331
35202138,43.7183888013,-79.45141803
35201913,43.726292494,-79.5376694203
35201279,43.6584271255,-79.48257291
35203132,43.6371011432,-79.4919014828
35204221,43.6379992703,-79.4276283466
35211505,43.6088941372,-79.5938526958
35201443,43.64846243,-79.4217177201
35201354,43.6490085967,-79.4473145968
35201327,43.6400702532,-79.4433141658
35201960,43.7225150748,-79.4949660562
35210651,43.5751366599,-79.6768044457
35202123,43.736416752,-79.4303615026
35211745,43.6244399105,-79.7060451034
35201576,43.595114403,-79.5355877802
35204526,43.6813248658,-79.4347371614
35204490,43.7012278654,-79.4455341913
35210120,43.7152034715,-79.7039043661
35211423,43.6107296133,-79.5908303709
35211460,43.5905167539,-79.6334096828
35210836,43.5715331943,-79.6232880954
35201494,43.6584796635,-79.4901051515
35212021,43.6410843828,-79.6270752727
35201977,43.7471083673,-79.5117027787
35204790,43.7871763767,-79.4456805474
35200976,43.672967963,-79.4289381749
35200981,43.6737008461,-79.4245899081
35202071,43.7450137916,-79.5166875855
35200988,43.6692038074,-79.4199715052
35204253,43.6479382585,-79.5577712396
35211085,43.7150950825,-79.6431335707
35204378,43.7376536151,-79.5626954529
35210663,43.5826755369,-79.6892949748
35201313,43.6512463559,-79.4570654145
35203837,43.6570795304,-79.4303624126
35202087,43.7224390087,-79.5048188169
35210655,43.5827624324,-79.675613042
35211496,43.6174642492,-79.6622046018
35201966,43.7317424239,-79.5055998406
35210114,43.706362189,-79.7022321717
35190220,43.7971065628,-79.5667818128
35200918,43.658395344,-79.4197683792
35204551,43.6888613649,-79.4597860382
35201512,43.6385673431,-79.5178193149
35210957,43.5817785921,-79.5558824434
35200930,43.6519444111,-79.4327417691
35211031,43.613245439,-79.6578940644
35204406,43.6994669636,-79.5061681477
35210795,43.5836905224,-79.586834899
35190295,43.813684742,-79.4463381249
35204437,43.6992825844,-79.498213299
35201328,43.639681075,-79.4452636005
35190196,43.7880822794,-79.6209871943
35211822,43.5953335442,-79.6802823936
35201339,43.6415119635,-79.4376959608
35202216,43.6961929021,-79.4546505457
35202109,43.7528223438,-79.4606922489
35201901,43.743874017,-79.5386957144
35204457,43.7022535749,-79.4839031211
35204007,43.6378272901,-79.4737678446
35210354,43.5898723107,-79.5716236562
35204124,43.748483721,-79.5792607126
35211066,43.7233400123,-79.635137953
35211007,43.6181742195,-79.6032836293
35201525,43.6264733487,-79.4976346044
35203989,43.7768349355,-79.4529807754
35211833,43.574139196,-79.6341953306
35210803,43.5776972104,-79.5993300994
35204474,43.7252027055,-79.617706765
35210346,43.5972939946,-79.576511652
35210923,43.6005426129,-79.6294226065
35201466,43.634426011,-79.4696113579
35201705,43.6622053542,-79.5458653287
35201782,43.6813375743,-79.5717826289
35202013,43.7722493032,-79.504081116
35210816,43.5845954793,-79.6193605667
35210353,43.5892501192,-79.5635115245
35211831,43.5771809533,-79.6223574804
35203146,43.6466796407,-79.4989714558
35202214,43.6982564155,-79.4605435717
35191270,43.7963210624,-79.623904899
35202277,43.714745834,-79.4389226025
35202215,43.6951766783,-79.4572067796
35204535,43.6854507866,-79.4199287915
35204520,43.6848791786,-79.4444524304
35201171,43.6725695998,-79.4618290424
35212085,43.7200439554,-79.7130522882
35201202,43.6853065432,-79.4691213822
35204648,43.6640899585,-79.4995491537
35202218,43.7000504019,-79.4555394442
35190256,43.7897090479,-79.5649904258
35210959,43.587865861,-79.5498399299
35202966,43.6955934949,-79.5178585968
35201544,43.605343724,-79.4965237631
35202271,43.7106303284,-79.4316126722
35210125,43.7214172499,-79.7118419849
35190215,43.7893940884,-79.5704379749
35202178,43.7290199624,-79.4860058207
35203028,43.7574545069,-79.5936970314
35204487,43.7047866296,-79.4407127307
35210848,43.5823449709,-79.6269593654
35204060,43.7281064019,-79.6098856166
35210675,43.592376305,-79.703412527
35210265,43.60847129,-79.6803667454
35202285,43.7118005345,-79.4576134461
35201613,43.6302420649,-79.5771928478
35204070,43.6390802699,-79.5665424186
35201884,43.7553925418,-79.5653483608
35210355,43.5882251878,-79.5741092892
35201753,43.6588779202,-79.5801989077
35204249,43.6435113988,-79.5603174425
35202553,43.7710703042,-79.4441062103
35204646,43.6625316027,-79.5009888097
35203046,43.7527248548,-79.5981256219
35190281,43.8074513969,-79.4596305686
35202001,43.7542501526,-79.4899117668
35203997,43.6550813521,-79.4395742702
35204533,43.6846672482,-79.4208791101
35202186,43.7166962543,-79.4768789566
35201560,43.6000150278,-79.5032021118
35202132,43.7207685171,-79.4319385408
35202171,43.735432639,-79.4854394408
35210931,43.5727671436,-79.6976211336
35210669,43.5862849875,-79.7058015448
35210274,43.6038872799,-79.6668793478
35212134,43.7695447848,-79.6944902137
35201846,43.7315383759,-79.5684272439
35204805,43.7296462962,-79.4363807438
35201159,43.6729929356,-79.4550565144
35211506,43.6065046221,-79.5929913339
35201707,43.6601629692,-79.5528966682
35201842,43.7247309136,-79.5753743438
35200986,43.6697520543,-79.4221915744
35201885,43.753417671,-79.5669503406
35211559,43.5973960005,-79.6622703004
35210792,43.588381098,-79.5838417791
35201495,43.6550225472,-79.4965911064
35202246,43.6910435511,-79.4536381362
35201786,43.6881893962,-79.5664005741
35204690,43.6075041935,-79.4895418731
35204542,43.686261264,-79.4313936784
35204636,43.6641736786,-79.4847460558
35201452,43.6436558548,-79.4275115745
35200983,43.6730504567,-79.4249812436
35203005,43.672175244,-79.5454750351
35201740,43.6540854817,-79.5534620803
35210890,43.582183844,-79.6523044602
35190225,43.8026505432,-79.572259866
35210689,43.5812920335,-79.6637844044
35201374,43.6588313526,-79.4674961732
35201802,43.688532759,-79.5575047086
35201906,43.7372553197,-79.5361183831
35201009,43.6620815276,-79.4329245798
35201298,43.6550174126,-79.468456814
35202896,43.6982396081,-79.418541676
35201875,43.7488666164,-79.5670942265
35203047,43.7409348888,-79.6178413215
35210348,43.6031651972,-79.5701140808
35191074,43.8068287275,-79.6221439775
35203050,43.7350009749,-79.5962532433
35201976,43.7448903324,-79.5105834965
35210999,43.6315615164,-79.60746278
35202987,43.6778744639,-79.5187897347
35190278,43.8028718883,-79.4613810006
35201365,43.6601139668,-79.4565532636
35203096,43.7243171456,-79.5856839799
35201964,43.7253394678,-79.5037600625
35202165,43.7275262792,-79.4678722177
35190214,43.7846280269,-79.5698278824
35201491,43.6559817498,-79.4865343476
35201325,43.6420141668,-79.4445933439
35202287,43.7069950938,-79.4585703027
35210130,43.7159136131,-79.7105235165
35204101,43.6446882031,-79.5288081332
35190208,43.786926455,-79.5962124804
35191057,43.7993904648,-79.4404181123
35202547,43.7781590873,-79.4386870189
35201204,43.6891777817,-79.4684687024
35201552,43.5992089238,-79.5064602138
35190242,43.8171943632,-79.5502821455
35204737,43.6721045131,-79.476441012
35203003,43.6762188646,-79.5466474321
35210323,43.6260759289,-79.6149312462
35201983,43.7433139316,-79.5033962774
35211651,43.7890794714,-79.7228732181
35203141,43.6386326314,-79.4967475253
35204096,43.6552074155,-79.4668628891
35204430,43.6970268562,-79.5421030685
35210356,43.5847047755,-79.5725091085
35204688,43.6135563484,-79.4882401376
35203048,43.7387381612,-79.5977585979
35211081,43.7195071388,-79.6470881306
35201186,43.682222874,-79.4509117164
35210796,43.5818539508,-79.5901538849
35202387,43.7253136357,-79.423408354
35201188,43.6868837644,-79.4537746315
35203035,43.747583824,-79.5981677924
35204160,43.6619721265,-79.4570151248
35210242,43.60671498,-79.720619906
35211442,43.578599305,-79.6125282141
35190224,43.8011508999,-79.5713088384
35211727,43.6286021875,-79.7115774225
35202127,43.7300059171,-79.4299420799
35202512,43.7893306228,-79.426244171
35200968,43.6670583023,-79.4472023389
35204401,43.7087403215,-79.5027881124
35211000,43.6299397299,-79.6053045274
35201482,43.6526265211,-79.4784371008
35204258,43.7612265274,-79.5848899085
35204493,43.7019361415,-79.4474672142
35201832,43.7175163819,-79.5683932032
35210774,43.5847165061,-79.607722988
35201583,43.5989135388,-79.552168178
35204692,43.6171480762,-79.4884645137
35202993,43.6742171194,-79.5295988555
35201469,43.6406571659,-79.4824223395
35210119,43.7129130644,-79.7059160169
35202243,43.693623194,-79.4522731185
35201468,43.6401875118,-79.4477810482
35201065,43.6698029653,-79.4178295511
35210357,43.5812559336,-79.5717065335
35203135,43.6350057635,-79.4960308866
35201824,43.7233227839,-79.5540987011
35201656,43.6429537554,-79.538148765
35202568,43.7560911767,-79.4472346717
35204170,43.7042171224,-79.4354403691
35200996,43.6685621931,-79.4316293395
35210793,43.5906933694,-79.57747553
35204664,43.6401200798,-79.4302154697
35201830,43.7217954999,-79.5698366899
35201869,43.746035041,-79.560713201
35203049,43.7363596648,-79.5967375324
35201735,43.6570860455,-79.5654991445
35201405,43.6538896433,-79.4580456652
35210298,43.6094181133,-79.6270452007
35203097,43.721179382,-79.5825023624
35201843,43.7273506038,-79.572043128
35210949,43.5751285686,-79.5535270552
35190202,43.7842819902,-79.6130933529
35204637,43.6612713528,-79.4847557814
35211257,43.7299041869,-79.7140136435
35210826,43.5743514105,-79.6207997748
35201517,43.6291690489,-79.5144978752
35201378,43.6645752525,-79.4675480417
35190210,43.7873638039,-79.585579139
35212137,43.6610633023,-79.712640796
35204489,43.7021068986,-79.4399580386
35201414,43.6469853058,-79.4250544992
35201839,43.7195703627,-79.5625689895
35201714,43.6752857851,-79.5529897773
35202299,43.7090615228,-79.4497041294
35212082,43.6259156031,-79.5885257476
35211258,43.7325963663,-79.7107021593
35204173,43.7802202596,-79.4402898333
35190332,43.8023160099,-79.4401588418
35202995,43.6784288891,-79.5361148584
35202967,43.6931180973,-79.5196504788
35190338,43.7936393187,-79.4496556309
35190339,43.7934103287,-79.4517716812
35210317,43.6185041333,-79.6221444761
35201612,43.6284759792,-79.5757622961
35204103,43.6518724356,-79.5686728134
35201919,43.7163519124,-79.5366626244
35202125,43.7326652886,-79.4311105052
35201160,43.671328831,-79.4544154822
35204144,43.7962101723,-79.4244259938
35204645,43.6602696274,-79.4998080232
35204276,43.64857939,-79.576401371
35210267,43.6036807965,-79.6758083562
35203071,43.7312757983,-79.59034187
35202302,43.7101027343,-79.4388031992
35210914,43.5950539495,-79.6673374829
35202984,43.6839350289,-79.5221282869
35202403,43.7513785928,-79.431400613
35200922,43.6569268646,-79.4243470259
35201788,43.6910230529,-79.5609687868
35201192,43.6871966557,-79.4654014721
35204553,43.6849171829,-79.4597861238
35201315,43.6481641969,-79.4533602349
35201203,43.6876077478,-79.4714126386
35202297,43.7058688112,-79.4512126025
35211052,43.702210594,-79.6488135704
35201601,43.6100965744,-79.5507495404
35210798,43.5852763082,-79.5923986894
35201717,43.680472116,-79.5549168147
35201556,43.597931725,-79.4996450954
35190320,43.8109744878,-79.4262031014
35202157,43.7390714278,-79.4524205934
35202018,43.7617287914,-79.5084141747
35202322,43.7155258271,-79.4267494229
35191014,43.7980522246,-79.5569826827
35202050,43.7656633995,-79.515086916
35201626,43.646214256,-79.5793180796
35202571,43.766438053,-79.4438968139
35201364,43.6580701042,-79.4571901776
35211943,43.60744872,-79.6428726074
35201181,43.6792582345,-79.4571157972
35204639,43.6604018344,-79.4872019497
35201154,43.6755238328,-79.4368402075
35204415,43.7018612903,-79.5185938517
35191075,43.8129824947,-79.5898640006
35202124,43.7349731697,-79.4276518156
35202085,43.7276227903,-79.5092532337
35210312,43.6087264026,-79.6151202738
35211419,43.6216118,-79.5903046657
35210913,43.5959581651,-79.6698240397
35210108,43.7201912758,-79.6924530883
35201587,43.6022024772,-79.5480931443
35211056,43.7092765975,-79.6410653519
35210264,43.6059813126,-79.6838596391
35202298,43.7055357047,-79.4475156857
35190296,43.8140823915,-79.4498820282
35210843,43.574442585,-79.6380292567
35210117,43.7065039829,-79.7122308373
35211022,43.615764411,-79.6433719211
35202184,43.720223592,-79.4786449092
35201967,43.7335207701,-79.5026067538
35201959,43.7216441445,-79.4989094445
35211092,43.7168480772,-79.652171796
35211006,43.6203239971,-79.6023987846
35202055,43.7672909973,-79.521107449
